Year,WaterQualityIndex,ClimateChangeImpactScore,LandUseChange,InvasiveSpeciesCount,ConservationFunding,EcoTourismImpact,ForestCoverChange,SoilQualityIndex,WaterUsage,RenewableEnergyUsage,CarbonEmissionLevels,AgriculturalIntensity,HabitatConnectivity,SpeciesReintroductionEfforts,PollinatorDiversity,BiodiversityHealthIndex
2015,97,7.336158300423125,1.2203049432184865,34,84,0.0735304455442698,3.4314486502974546,56,49,57,77,6.474469237512482,7.226472020610685,0.3668400539454231,0.8118582229097778,0.5772800689704841
2015,49,2.745402540001254,8.214319916425932,19,43,6.3564532195261325,-0.5730629803256413,38,94,83,77,1.7826178148877347,8.55088663906036,3.134133648536701,0.7480540690881162,0.5298863139801888
2015,96,5.73349345635218,7.53594630745753,9,41,0.34376858351725215,4.985608065856287,48,68,47,12,9.932260672805493,8.87168688294591,6.4257991580454075,0.5432874757134873,0.4321028974116281
2015,97,2.160904531853075,6.897788492481212,0,42,9.447073816724817,2.4475073162992222,14,64,79,14,9.039800090558408,4.932434959334473,3.6500349558371834,0.8024182871787032,0.7907548366741496
2015,97,4.972559303146882,6.4163190882735455,15,58,0.14196634471723701,-2.263336150785423,22,40,60,48,5.595748419558734,1.1601738712300314,7.074547917329014,0.9725784176594758,0.913735675109942
2015,76,0.07029203813619156,1.1849235876840059,20,35,1.9267639648670032,-1.4999313152682126,39,51,15,88,6.5886666692202205,6.32593268304997,7.320983698226917,0.6913498642761624,0.8193346240306186
2015,85,3.404058433495647,3.356738330390596,11,94,8.07957328109019,3.453299756887267,60,27,44,63,9.755694633560822,0.15672373888725777,0.3016137150683895,0.4755774097184664,0.07751770979298578
2015,74,4.742884204312605,4.792600899145375,5,82,8.218393227529026,-4.2149013154639015,56,83,93,46,0.6309468118321571,1.0524189807765238,4.405217439841466,0.7580763972920734,0.10918899640351465
2015,28,4.226891133961895,5.646290509972632,10,74,5.466772648973118,-3.354339415706651,9,73,7,21,0.30339246818318233,2.929057467017291,0.7961625132743777,0.570560051740898,0.3839601263173785
2015,11,5.370074883513584,7.430815396313801,42,15,6.473421343730912,-4.221210109087092,70,3,21,64,6.5025071964619,6.886273022949982,7.454524135070204,0.2743824436707504,0.041308141921464814
2015,10,0.46123564335733835,4.142009255718303,5,68,3.1023528374470475,-4.152338455736668,90,85,39,65,6.041089011508472,8.953962676434433,3.289957746879688,0.5636165855983001,0.6908076243060683
2015,1,0.20026355925824468,1.2960065119544195,35,64,7.5982365842838835,-2.145959315365775,94,94,51,96,9.994963504187217,9.899806149891807,9.629539535753299,0.015610622257729245,0.4210713981936338
2015,76,9.039133302603746,4.295959435760647,14,25,4.694068419892581,-4.026232708919958,50,99,87,12,4.316508541843814,3.1754565765533806,7.04405544162575,0.00011864491085000761,0.29702022881081636
2015,35,9.013756495884444,7.4586003862701205,19,95,7.7804630648319915,-0.698572679031737,67,45,93,30,2.2490597055182238,7.190333387898875,6.643539526593868,0.9607401095862501,0.13763899804136426
2015,59,6.3117064595670636,5.3429055189367585,14,80,5.126152441032,0.00876605889599169,17,80,33,95,9.059891506492022,3.1211946533920454,3.0525362910044307,0.12068730516197279,0.2156863139098707
2015,63,9.817986932606276,7.2192922751567945,42,62,2.746658697879054,-2.8230020114276755,69,99,4,98,0.5396976142739174,9.936354484929419,7.915750963929912,0.9946991591248497,0.7999481482923824
2015,21,0.32645677545668605,6.9662727121739,24,72,6.916434019733182,4.261929864146266,17,30,87,57,0.25447143295039054,7.727441445464121,6.787816942368469,0.1502148954669258,0.6345705085342361
2015,96,6.196994401994157,3.9068211098593917,9,31,0.39361879819729495,4.517024063905371,20,29,1,51,5.937507524071796,3.0095227641158817,7.154569553598166,0.10878660888456082,0.43205102750404745
2015,96,6.379607933159701,7.596114286997965,22,14,6.254334501665935,-0.44605094752059227,41,5,28,5,5.641269437619965,6.32999443846928,1.907543297432639,0.8685043905967709,0.8059825889716998
2015,33,2.061861645184264,4.161214280710923,26,31,8.874689402128823,0.8660173740456045,50,89,73,82,4.930291045210393,5.915095321349826,2.726770523944815,0.9353959541837006,0.23263148640963838
2015,84,6.700960346109417,5.285781097221971,46,27,9.554481914380675,4.813833342412801,9,36,28,59,9.891855748647835,4.224787505614101,6.844751018784777,0.008200709427645614,0.9277121308995769
2015,49,2.6267564259865175,7.52638294071836,20,80,8.349737856829623,2.6100598294955537,4,95,58,27,8.184026474978234,5.5203237583985,9.724845622761592,0.2687469452897683,0.5278439115403171
2015,32,3.712070938899983,8.506802606048463,34,59,7.0967134350452445,0.6881273643387287,17,40,87,12,7.7617149204022375,4.108092623743414,2.905635115774553,0.4307053316984052,0.8505844698222473
2015,60,1.2322265417216605,0.6902954088784963,42,33,8.196248695476449,0.8076858361442163,21,60,40,92,5.301155650353153,3.336148909776815,9.236893410218702,0.09141437676969111,0.038665561847589514
2015,76,9.748346527811119,9.352970985453275,27,58,4.603553731348269,-2.9248850461512097,61,94,91,11,2.3692592073144745,6.447936024607496,7.801919294680316,0.2442044731879488,0.5948555014630229
2015,6,4.069719096342639,2.8550878011851157,16,69,6.391078469947064,4.551751604781325,51,70,79,22,1.290041750232589,7.950874606602596,9.204723006138881,0.2718459339842023,0.8054737346798247
2015,74,8.914800156235067,5.315773967749932,1,66,3.4096197364298853,-2.598484039779858,87,53,5,69,5.231301129062244,0.13268540860875033,7.239842652481513,0.9791339175177249,0.3302123367261459
2015,41,3.0869874337319523,6.011026956243283,43,19,9.620584989413516,-2.3056055369634496,22,9,25,94,3.6438631013978497,1.064475888331079,8.774791959088326,0.6004556872751452,0.8915391897315794
2015,58,7.468757161358227,3.1189908000428046,40,59,9.53402879382095,1.6285978763466566,3,79,92,61,4.935308302326209,0.4654152121906807,9.450057830086813,0.32794956832148614,0.1771938124840381
2015,3,6.0407167707121925,4.0456865640401745,17,81,2.7913047077426967,0.7693612334483966,47,75,43,23,2.5924013539027015,2.1694322540733593,6.711124983744359,0.25345369387036465,0.6302625280840807
2015,90,5.266237972689596,0.5947156886728078,10,95,8.759049249998945,-2.303699912328172,19,36,40,52,2.5864986215930053,2.792652780409898,0.38895812246826145,0.30779275554792473,0.6779950375588949
2015,48,4.644332362255428,6.788977250778405,13,63,1.0671181910235428,-3.115001472044389,50,25,56,17,3.41017093119203,4.493430525018216,4.035894707651476,0.7050200348688117,0.5621444545085756
2015,37,6.714246695306144,2.111124711661362,39,20,9.477796979692299,-2.8849325071823193,78,79,99,57,5.4667949988878695,0.5757186530279712,0.17468130279002625,0.25200567121138284,0.40607629236703335
2015,43,9.106765794351396,7.6480097245927725,9,39,4.672609960075026,1.069731162742654,36,98,14,23,1.369188239956629,5.954790066656731,5.097424500426206,0.37119223614599395,0.02031046783335122
2015,14,6.944504561307088,5.122847572434851,46,59,8.771275618985017,3.88272196511506,67,43,55,95,4.6577019549792755,8.658422887495817,8.991452884450164,0.32927383914008757,0.5486768751493969
2015,2,4.728919656331821,8.422307463439479,6,86,6.276688771588087,-0.9322625142799481,61,91,73,89,4.431800751446595,1.2450525436569226,2.189802298915575,0.9544604275386335,0.588486163711026
2015,39,1.7477344282737717,8.68944252279145,10,17,4.135165302899591,-0.8905744764989008,30,81,19,36,8.222111553077042,7.6515316084854685,4.040805294933094,0.5470612147986262,0.8542203429657325
2015,72,5.0115299918200975,9.308072973164897,22,12,7.416272874518889,-4.92908187225629,15,84,41,100,4.4660190110665585,0.16807279821142496,3.924518848685079,0.6434719322457282,0.7338700872128415
2015,65,5.6657536217141855,0.3593867492155334,43,42,9.409923225744372,-1.5842961296843203,65,42,9,93,6.61790713814521,4.609720522556488,5.567186257331653,0.9265998807715683,0.027492889631774653
2015,3,5.397326187599428,7.3709655043205125,0,56,8.450396488966426,3.2543989574862877,0,40,56,59,2.5868177380142843,6.960347322291323,9.314103277930599,0.4320837128520679,0.3469670756244838
2015,0,6.809748272382445,5.272651809152565,5,25,1.2130299800553412,-3.988343803868968,95,3,75,20,0.44092216397532136,3.2069928504132283,3.0159660744592354,0.4151445038682877,0.8866226500163915
2015,78,8.628805029124123,7.585018809163907,11,24,4.490377603699617,4.365702180708391,63,82,2,9,0.15213095195355408,0.34750081734046034,3.3419671153684902,0.5015641533206342,0.13338449354283988
2015,75,4.7989708159207325,1.3004778251113869,19,95,4.221922338806781,-2.343144351337365,25,55,50,92,5.327116220389852,2.8294756803733123,4.271576807010438,0.16897215003789035,0.23892881707785862
2015,41,8.343033659547675,8.098601873605862,9,82,6.005831969871361,-2.6630955117463637,36,68,68,25,8.269035440269686,2.1126373230876796,8.651908111063952,0.019632271387653333,0.8998930536327671
2015,24,6.292988060107362,9.473952495864468,2,96,1.6625533034970064,1.3920182938995982,64,37,51,21,0.9800541487094172,3.819834696903034,5.663116215191045,0.7335583529355066,0.3480760779010357
2015,67,3.97378988464401,4.878511971924064,26,16,4.151456539927457,4.152899403792739,53,72,19,86,6.345349333661076,2.915777167599307,2.8592044163963193,0.33096290435844833,0.6962305935241437
2015,11,1.4923777795017612,2.302509207105147,20,79,6.6668565189251305,-3.391397065149021,37,32,9,46,7.862928925962779,5.699828190453161,3.1688555217227075,0.29383695562196055,0.03360966231500628
2015,97,7.399863866856117,1.5732628000182824,49,59,7.172618758657564,2.569268451270138,2,45,19,3,9.392602289115239,1.8603406137127865,5.172867677679266,0.36334723346484443,0.8192710281435983
2015,24,4.506196567297579,4.98236000499273,7,32,0.12003027272682543,-2.611548395963931,71,72,69,22,4.211358562424995,4.771600464115815,5.10069188950708,0.07188945460001339,0.35893476025304827
2015,14,1.1294320841117356,8.336431341439583,25,5,0.6409471103617548,0.15192226138213716,61,24,43,82,4.702839362632368,9.816845059370488,1.3613644035051131,0.18928286496824598,0.18977889343122423
2015,66,9.911264318213037,2.1339334797568954,22,66,5.019454051318418,0.44126001963100947,19,55,38,1,0.6989181188794769,4.986335064402789,0.8462719552009035,0.667361797491808,0.09580535578688543
2015,25,7.462072574818386,1.7609547133059467,48,3,6.141862443190114,-1.7685478272058273,80,46,88,4,2.246607001050714,5.936876193370207,3.2088139903664334,0.3908758490358285,0.972583032551332
2015,16,3.8759523148276953,3.5504105645195825,16,93,8.374725196187745,-1.2265152276968836,93,84,53,19,0.550377088927162,6.801428429116769,7.007045761873682,0.775298018397503,0.35933519938725966
2015,100,1.107484453189581,2.062174050841399,36,91,9.74904272810235,-4.4176216917972475,43,23,17,93,0.8273508306224109,8.583094405070481,7.043860785173763,0.06492362297984111,0.2859275596539883
2015,94,2.2784241754310997,8.35407830842126,16,28,4.217126175259164,-3.0180361357833183,39,88,5,4,9.719245507023352,5.9412146649918816,3.622283639386602,0.706122278491857,0.9998167193626778
2015,21,3.9717877742921104,1.2572426899222622,16,59,8.05097312041135,1.8025068833037405,75,25,92,97,4.576456160335402,5.2021268875682924,2.7931812906328126,0.7814601458306384,0.3218913425339639
2015,72,4.185806216239353,3.1514703913255326,37,22,2.589042747931396,3.7476606255399343,58,71,50,38,2.902945156989146,0.6641042037273281,1.019683689629235,0.6167380805749029,0.053776905333052016
2015,52,0.038171341243471435,4.087772612291321,43,24,2.387517710860241,4.968492842814399,34,17,62,49,5.997190111102774,9.12838858193975,4.221551649274801,0.56776122548108,0.6534334192478002
2015,72,3.870787603356308,7.256272002744159,33,91,9.531201143941377,3.5615362199466034,31,6,44,62,6.025258901252534,9.595725876290658,5.4678712482828375,0.8494042549672068,0.38136846448671446
2015,57,6.743038064090484,0.5219862904497163,30,91,0.5126345917599817,-3.4033365063284924,47,37,16,47,7.215765260850269,1.791192841569551,2.6246031140068338,0.3486998091391852,0.44562069209993216
2015,26,3.2313065707027855,3.7480356778179633,30,45,8.202533189448896,1.565627023996523,37,35,66,62,8.227364860434314,8.679644466821582,6.96547064285704,0.3361084892211431,0.00587956934245093
2015,19,9.03607844346795,2.548822489148823,42,0,7.777279100677931,0.38121010039813186,51,21,37,47,6.651328601837255,5.611197417877434,1.0329346755264313,0.0652699924503275,0.10361878766496657
2015,44,3.9679684708631644,0.42837555119113246,1,48,7.0149910146516605,-4.1338023914530595,23,63,14,54,2.687812981616041,0.5971090487639064,0.4979025318770913,0.0520891879622577,0.4349455304073747
2015,39,0.7462981433708171,8.297631202876449,36,24,4.734356593750214,-3.2761363789483378,18,95,80,75,6.423089557910182,5.578026812091469,8.03943530776052,0.07140120108690695,0.9381183305967022
2015,36,3.1372769119409605,7.093829670873909,41,8,9.672711903702977,4.077612436501786,19,43,21,96,1.6019641320544276,2.523340044132276,2.630515140119373,0.3835812525432579,0.9825642005854273
2015,43,8.7986267736116,3.6948193403138028,46,88,3.116529166546489,-0.46041166952140244,79,42,71,31,3.4110271380245805,4.098841308752706,2.8928242444196295,0.8355951636077303,0.01569493534244648
2015,38,7.916999884533516,2.0444057394954687,30,52,1.5452082999051897,-0.91300437729066,89,66,88,67,8.233474769461402,5.226972646383699,4.264407952924319,0.9711744051399582,0.37814133734377986
2015,44,9.364491738836605,5.753554032515559,11,97,8.390996987996115,-4.55411907265856,67,45,75,19,4.647248030806715,6.013842227687309,4.586048796723419,0.5118063974386241,0.9273326151740112
2015,78,1.6713201147122125,1.1188061654912385,38,48,4.111443364799871,-1.797012575032575,20,81,52,80,3.0373308908854533,7.216883912281636,4.438127409800808,0.8833864870490223,0.6851906070143637
2015,45,6.0255316384286495,3.3209936539313647,47,41,7.697466228570872,3.226574684804273,62,73,70,1,9.500691552734061,7.665572943667533,3.5526721805733352,0.9370096995121437,0.5542952115087567
2015,47,3.816119398672001,3.186089627636072,31,20,7.662454727603789,0.2817772142301713,5,47,7,7,9.061090806470379,5.963854184032292,4.0588775260472545,0.9205541713797227,0.07255637542916615
2015,78,7.584250178691111,4.506864749389131,16,51,7.3316037813679955,-4.926421703745855,92,96,74,64,6.4374853244292325,1.962872001430761,6.019877946472101,0.39996007338247397,0.5004232436325338
2016,66,6.3755326447022975,3.446040844475596,43,7,0.3840087732634456,3.668214856884891,98,90,30,20,5.75208293062801,2.8487120683547653,5.831002846307997,0.7268186409522366,0.31820679599608714
2016,49,6.954156483280532,3.617102548595806,8,34,4.743086648684303,2.072283283354233,35,12,35,14,5.100602285441437,7.832214570522986,8.789332184523058,0.7341500564563547,0.13554101309083677
2016,76,2.274094958613789,5.554954241058602,20,74,0.5496630683982207,-4.185261022870581,88,99,62,6,9.964505051000891,0.3842564563905859,0.9770321110107494,0.5229582775682272,0.028101683617644202
2016,37,8.527280198757111,1.2438283124132432,20,9,5.497172551633111,1.6349034512871006,26,76,47,54,1.8520751164389349,0.021840945055572325,1.51243338146966,0.8205614117990978,0.25673777463281167
2016,95,7.939897163680061,5.533790161267074,44,59,5.375401436403463,-4.269149089738498,91,96,49,86,3.6649357916116343,4.603372316027352,8.279343248518568,0.9316080954659239,0.7530102006876256
2016,92,1.2625378279261346,5.2575621955913485,16,25,5.382201018684753,0.69230212091448,62,32,56,92,2.8812512885469177,8.46003423397397,7.014906155293632,0.8286061336487837,0.044344212562339225
2016,24,7.00251959444521,3.119840203264185,47,97,3.860509356518358,-0.3619017532562374,22,93,74,28,8.20496444657855,6.457903577950729,6.621730123235727,0.9746899204524633,0.860870123554672
2016,75,9.503127529305917,1.18874391177072,19,77,5.820701311242235,1.0671620197000387,72,66,100,83,0.01931914291505188,9.345369816412033,0.7439762437194852,0.730195266161555,0.7745041063553267
2016,87,8.447894362860215,6.279933826040981,39,56,0.50175350319974,-0.6788376319807066,100,86,36,97,4.663936173603806,9.471691917057596,6.672186105934589,0.7442216728093075,0.03663163984961926
2016,38,3.838471518677963,5.3249269943714665,37,29,8.585064545515545,-1.732611094313664,30,76,10,50,3.1825499727942086,4.341865919634696,0.476152275705517,0.7826550110555796,0.26402709569691396
2016,7,2.633157837532001,3.4522995366997247,21,51,4.920017294320828,-4.900307652654815,20,45,24,69,9.66056132765199,0.3106165642303349,9.155919855148696,0.24651632440971505,0.44257080666170934
2016,71,3.372271327554204,9.16791690702335,45,98,6.4279507050630915,-2.4169957087240777,19,87,20,82,5.800384879009225,4.971404637522014,6.138958422079134,0.9607378388994714,0.36598690100280706
2016,96,5.957507281889567,8.237780901011652,16,61,2.0408766115576027,-2.957435320636036,32,89,26,3,7.642442212198118,3.330392353633942,1.2672167095267706,0.5854845091709787,0.5509892444962233
2016,68,1.2574151180664883,1.5158429286987996,34,3,3.2085454274984357,-1.9841313012644846,36,49,99,41,0.9853726716774069,3.827943081453502,2.98380513561469,0.22958730889251633,0.6031888234045187
2016,31,0.6993160570943413,5.934857629759347,49,72,0.2534860426393848,3.0081809985975028,0,20,32,73,3.1212827687810596,6.450098154915674,0.5334899454986075,0.5405292510889357,0.4592935611795642
2016,67,5.928119916534227,4.669679999636108,33,24,0.5574085358744174,0.8623549878076169,14,42,46,80,2.9709621917308104,5.678409605517213,4.88706168391602,0.5765639634226069,0.7677100515575095
2016,73,3.335695494722004,9.071998215606223,2,83,4.838602188643114,0.42940444489327767,41,27,62,47,7.701312919289194,3.8279283107990936,5.805192766763701,0.8531518099690073,0.5110526677945765
2016,88,2.184431828833071,7.894321941951912,18,15,5.187478471147094,-2.9882476771112056,75,45,10,91,4.168346152227937,5.218232249499523,2.0533987933905653,0.7635512340593853,0.573722548367576
2016,3,1.4970396795695773,2.9251509107074183,16,77,1.0868253937469208,0.06044692411836561,35,6,65,97,0.6939531494054207,3.3038093432963755,9.370883981064962,0.4973811444092764,0.8958438904667899
2016,31,5.32675886761555,7.406261488943705,3,25,8.89000610814666,-4.741610277799888,87,46,0,87,4.89893744384174,3.9525409976891765,2.247641447753561,0.41473263637014,0.6939870698193193
2016,24,3.9104276305817445,3.9473435384482816,47,12,6.23210373068007,-1.6149312057452714,31,94,14,39,4.48228014526089,0.20492046877974457,3.192567052478968,0.7974179088332487,0.06470033050398849
2016,71,9.727763228920859,0.13251033503910548,47,72,9.150984544900298,2.1469608900662216,95,9,57,22,9.333754991419687,5.44786654030205,1.0651163703180144,0.23663674063352658,0.07439568576418487
2016,76,1.2745395942286897,4.6184348127511035,19,59,6.623179135395824,-1.1639095964484159,50,44,25,17,9.144446820562084,5.059655630200029,7.199892310327243,0.8119879690459179,0.5984617582480662
2016,39,5.0610755484675085,7.6230903202193865,26,10,2.0598003587696168,-3.500907467528603,41,68,73,12,1.6933185740694157,6.001404832134268,7.988733111840248,0.0939637954103828,0.6885832059788232
2016,96,0.02103843175883413,0.14628258877675715,36,5,4.593036882130738,-1.9164787832380128,70,36,50,45,8.612334118867375,8.888842740838326,5.179649511213889,0.3617996798630564,0.9793957302662395
2016,62,4.12761129266026,0.7764077598878127,17,95,8.116270144448535,0.9249347917640502,100,34,40,47,1.4741278363398336,7.550806621216796,9.674016302352298,0.15531302014670634,0.027202508715475693
2016,0,1.0910963176574973,5.930145003605976,42,29,6.7558677356743875,-3.929708657889619,52,60,79,82,9.573136131913728,0.5399929218103894,6.365303094139836,0.7912977457839455,0.5431183051972586
2016,95,2.797035384714792,3.711616147857418,37,72,8.118067183508863,-2.187154364469659,73,86,86,36,0.7254701298665189,2.8973760052888933,6.4811584428469535,0.5597584929292907,0.06559086466463715
2016,87,2.311309124276466,5.3191270652426335,12,52,8.799146267270144,-1.9053742355381766,23,0,25,20,5.5486691699915704,8.51207385444744,1.8059620790472364,0.26476717374475434,0.21661603577608635
2016,50,8.095299757684417,8.634007668570018,25,77,1.4119906353718492,2.360354004260655,7,10,34,43,7.092971369176652,7.7744562825341115,1.9237309226246913,0.32647272981862063,0.8731593591894047
2016,74,1.3752377481701539,7.729867213055868,41,84,6.495560067569618,3.049668338816854,14,59,57,20,1.8772807549827364,4.222921128358317,4.043746995708203,0.38495088392854715,0.4652785720120073
2016,20,5.634389273484588,7.546212215985918,4,79,0.973668937912211,-4.327153870784855,47,79,43,2,8.158205232629669,7.488274636039875,8.926007897275404,0.6457103447456373,0.44729153987262804
2016,46,3.804197042327977,4.919311001057291,50,21,7.063719968099961,-2.3200273311562203,6,6,4,25,9.347989696734995,6.672132917419074,6.337320050576368,0.9857447020100294,0.7901658159309496
2016,77,3.1811155361811947,7.308180287118088,9,65,1.8987532909591998,1.7429357370002467,21,14,18,22,4.346573180510842,5.144796421310306,5.458594010197623,0.24208866628550496,0.19463403275785607
2016,56,5.870617077011509,6.057553031390567,41,33,3.373306088457655,-4.718784937220763,82,74,82,9,7.952165865303828,0.5933823080638989,2.2557994416109506,0.8879018383283207,0.4446252400615428
2016,24,5.423636649797383,4.559792757599369,10,11,2.3356736106861096,-2.649687011880814,85,16,52,14,6.6848862098340405,8.20909634070616,2.5403539844750833,0.9818772963526058,0.6523462475831382
2016,89,9.514785596659912,4.434558363819042,31,39,0.681866197654627,1.522811128184463,61,74,29,55,6.299205040612596,7.8251200820582945,3.0659907652487552,0.7019535339703258,0.9115796012522189
2016,1,8.137662883195864,8.06589342326277,26,89,2.913610728377445,-3.925494473710919,32,21,6,46,0.8848689569901402,2.5098648552318137,4.101637692306373,0.9543646155515045,0.313161142862179
2016,18,3.607725191105998,6.817486440901613,7,37,0.39811439445753827,1.0430441982147887,97,60,1,47,2.956022775042213,4.703472587131338,6.53635522717729,0.9550282622659262,0.10240061596289896
2016,8,3.485736672419705,3.2582311756444984,15,66,9.943303026857148,4.9162434296122814,51,88,28,16,2.6257237143595704,2.1306055101753554,3.9983245935020504,0.299466712947585,0.12874256213317692
2016,51,0.7128027005516391,7.625963946941753,0,26,7.831614309236972,4.774381842040123,17,44,83,28,5.550056723344861,1.9280279467660666,0.5856271052047834,0.857200334324534,0.11531903323787684
2016,27,5.230847245817847,7.330511898599934,49,100,0.778565196087696,-1.5777447522109544,34,42,7,51,4.98872821153881,2.537976425559921,0.13231279193618217,0.8851049850905204,0.6737625492469325
2016,89,6.616323503711468,7.090137242870318,47,46,8.43879411230929,-4.023899618910084,13,32,78,20,5.134979613418572,3.3641054718326924,3.4335338641605198,0.6740229943935936,0.3384637512418305
2016,72,7.888022639053595,4.081190568259231,34,68,0.49308987109824676,0.027834418466805566,89,100,92,59,6.085346432772384,7.206678674601394,1.253812286764805,0.7074619902218547,0.449521172595703
2016,8,9.481083201714423,8.573089023608409,24,89,0.7527871665167363,-4.138838894936262,55,55,15,84,7.277640405129441,2.5159896976482523,2.124147325232152,0.16580623603029232,0.1462214884605273
2016,21,4.50597018983134,8.3136770622197,42,91,4.7786735491313586,-2.2768460281891723,58,53,60,9,5.560524242799609,4.66810906004058,7.73276222666815,0.04558098707818259,0.4860450744832292
2016,50,4.245274251963619,3.9910018807372305,27,21,1.5987976336644139,-1.3878394102418823,90,56,83,14,6.938806887083223,7.395034549060827,8.508026016495128,0.3499975228576183,0.38430018756052
2016,24,4.308620915380334,2.2074548845278175,21,35,3.2040128614021492,2.951102825267247,88,18,7,25,3.4759981445865096,2.9754676134333025,7.366858758693654,0.8201536586856478,0.6788463850288614
2016,85,3.567320530400017,1.0125991461515893,4,67,7.755052967189994,-3.5575997888189645,21,48,37,79,4.132033805968588,7.165536397789996,5.1243323256931514,0.9694728204271883,0.3563935011982904
2016,63,3.647982191445295,3.4180370549218253,17,91,9.754103676847452,-4.8671879654142,92,40,9,42,1.7944523758085307,7.192114476337887,1.0926155659085723,0.22483857471797453,0.6668362807612931
2016,58,1.777663878512482,2.0709491817657124,12,11,8.696496848121713,-3.4279611644304575,41,97,18,35,2.541777143056575,9.412581960424028,4.032294726807958,0.8905937601219092,0.039124804819719805
2016,14,3.7284863718893444,8.167232025585445,44,92,0.5363479152083084,2.4168412899182314,9,77,34,7,2.7699781845471607,6.744325564685969,5.803321902579091,0.37689501688521376,0.5370090856825553
2016,29,5.440165791827516,0.2751918514041529,42,23,3.7698616728684167,-3.9766782046593683,13,37,79,87,5.112980243704886,3.622954325895683,3.812657190890473,0.06952154025319546,0.14416326017432823
2016,1,3.2301119838621384,5.948032146777896,47,90,4.434391028360441,-1.8541236658593352,66,74,94,68,5.2187511037357694,0.10073661993231453,1.7680166646406437,0.9181113387605614,0.7459221194922737
2016,96,4.053101830857434,8.08022629906553,29,12,2.52314736135153,2.3522851810159606,74,36,98,5,3.335123536628668,4.115637719010303,0.11904468847850347,0.24652129583936833,0.20560491903913336
2016,61,2.6933129830202507,5.633246420330467,5,73,8.798377479414679,-3.3188190240227486,61,79,100,63,4.003555942699585,7.148106921312776,5.3849665074505975,0.7188640728838108,0.2200950402742703
2016,25,0.33383601786381223,7.00867635861432,6,56,8.67979626730903,2.50160832954601,77,21,84,12,6.305211422481733,9.29425745026514,2.2751496307464505,0.5819875209503587,0.6915703777680562
2016,24,8.117522168657098,4.600023955807989,16,37,1.3035313004326554,4.865694907793266,58,7,20,85,9.144403697540472,1.430606822047077,7.485843470035328,0.8877092317523098,0.5342484229228254
2016,64,8.814507796750213,8.26746768026247,18,57,7.690611331597243,-3.578186236126484,14,17,60,54,9.623501334382778,1.0401245428508032,8.129048307527992,0.37375342042295323,0.28496826573724565
2016,72,8.798164859419387,7.7390622177066515,1,94,0.21009156986360744,-4.454907225862804,22,75,33,87,2.5644401746318812,8.467219903967333,0.9811887390051244,0.7516163936462769,0.4666608817201735
2016,14,6.575603127780231,3.526026059288582,37,10,0.34431308573314556,3.364397373761234,77,5,6,43,0.10071134832283168,3.08566497588917,4.469157878569433,0.21400004943611484,0.4865666836079383
2016,78,6.134731386391763,5.12726394261776,17,76,4.455178144931612,0.5725183331841066,81,50,88,62,4.735694985746464,5.38194371684403,5.267454958049398,0.8606888505739895,0.5209845425084006
2016,10,7.562646578914526,0.10090606689024728,34,15,2.7556677630917847,-3.543713532945766,61,68,92,84,5.021620107636534,3.6887909165927555,3.327705460491802,0.7919649919646029,0.7574761592598351
2016,53,0.29071380343953734,2.5281360608920056,15,31,6.427774134799279,4.200400525459036,45,40,23,74,0.7358129448969086,5.7848235973085895,5.1861503163533405,0.5250638701906956,0.9058691063099717
2016,97,1.8131927992550523,1.2535647579238562,3,86,9.766176373150092,-4.095810222083393,97,77,12,74,7.930103076255994,9.496021470336316,1.642979839524723,0.837289859058485,0.10221131492062252
2016,2,5.101097124988252,2.204884346891064,8,95,8.695336718149797,-0.9773958631645794,54,31,68,94,2.6063345475700137,2.6784492055891382,0.18784326087181835,0.03158101214642062,0.16927167733927828
2016,53,7.029434409786768,3.8068968116086577,30,14,3.2622050698093155,-0.990296733116482,15,51,100,32,5.7527959485475,5.24449394472252,5.6185065304529855,0.22128406591495753,0.7207522182776344
2016,49,4.410721582507837,9.396515112935083,5,54,3.4695895037758584,-1.6163213407478416,9,76,42,77,2.7896619442019386,6.448385960201964,9.587546162149037,0.08020770781372599,0.45606714497092393
2016,2,4.860155029775399,0.004427814372078842,43,38,6.007921493396191,4.232860210139357,75,94,55,32,2.335418019263683,0.5557867294793528,4.640702854312366,0.5992915822201413,0.048338904178092945
2016,10,7.826960407441492,6.061465649334798,5,11,8.545473932021803,3.7239456335481496,30,12,21,63,2.7608608848926233,8.612863327547638,7.999916725555348,0.8724131764867018,0.9662537072400896
2016,22,2.8868559553063813,1.3237237903497245,18,53,4.441834068783665,2.9855583813059905,83,73,2,2,5.665640032301404,9.213229670968134,3.238508865570032,0.16860366138254235,0.18677730663607006
2016,28,6.693904014593613,7.619068201324154,7,67,8.863803619601416,-4.665764275644962,1,91,92,96,4.697992206785328,0.21647902587247914,8.343778636564078,0.18892506683912458,0.30572299930322944
2016,8,8.305344564048399,2.3203982890110595,17,49,0.5274395216221739,2.7586506520278684,46,96,67,43,0.22604439359226625,9.628623341857422,9.377530155114837,0.5988340146505841,0.5794749906937084
2016,0,8.798219139516952,4.113394664991439,15,5,6.0732441679306595,2.2144915710957207,15,49,30,86,4.274082879043153,8.257584576169684,1.7338928084132976,0.829490673004909,0.022902161464912307
2016,57,5.254349125456929,8.73722920182225,3,74,0.8857833963664408,4.41278928906798,21,40,91,67,1.3479782841947707,3.5164773411390438,0.9838549250696926,0.6955044360155284,0.9589673461572462
