Region,Temperature,Rainfall,Soil_Type,Fertilizer_Usage,Pesticide_Usage,Irrigation,Crop_Variety,Yield
East,23.89872699251956,732.4916573184612,Clayey,108.99915147730938,37.606842824173285,1,Variety A,39.75556031820326
West,26.280274321416297,509.3801131380422,Clayey,85.88618898594197,35.82383490999234,1,Variety B,29.041942572544016
South,23.38381017738955,639.3971044686114,Sandy,96.35221259351357,45.68235440838776,1,Variety B,35.10552822189533
West,30.376967228230384,564.0554821942192,Clayey,95.51578222046385,39.31509811535594,0,Variety B,32.09431548115891
South,26.815596708356786,535.0989935921984,Sandy,178.2157198442478,30.33421950258369,1,Variety C,28.119657759355466
West,25.65859944767158,625.366731405626,Clayey,261.1993952970365,49.673271698545214,1,Variety C,31.085699023866912
East,20.505696965207036,537.2975907933901,Sandy,69.90126924812641,20.644318246771967,1,Variety B,30.293003738439257
South,34.41146116917094,261.96019438089763,Loamy,226.73907962335568,43.327666391418155,0,Variety C,13.568620562665858
East,25.049655098666356,717.4713651431929,Sandy,213.58661491321442,27.071614887756773,0,Variety A,36.22132633788805
South,36.4490289873023,663.6254572496367,Sandy,268.12998795734063,35.94940555502937,0,Variety A,33.47467425069481
East,34.637846925890976,78.62992172843803,Sandy,111.0368901267268,39.090738818097364,1,Variety B,9.063192682261025
East,16.108245163673097,369.15994302486456,Sandy,162.5274646712574,35.35016348761346,1,Variety A,19.36820712501793
South,21.72527019598655,708.4720924985613,Clayey,281.45684361087933,15.620292124343731,0,Variety B,34.5454646550913
South,19.815244970125292,134.61429070443324,Loamy,214.9983625338293,27.71804042991731,1,Variety B,7.327243388481026
South,24.75896959256469,688.7133763801489,Sandy,147.19210321539924,32.45753511732497,0,Variety A,35.389442912385434
North,25.93582010243081,471.75549286914986,Clayey,82.85309571381711,43.96175036714387,0,Variety C,25.749882820443887
West,26.149632339467153,768.0565140667982,Loamy,115.62125197514776,27.745829951942895,1,Variety A,41.32887120046682
North,30.270643380094896,499.7706421849073,Loamy,195.30386937234582,46.74989219217006,1,Variety A,27.238186390881417
North,32.46791384654435,355.5864014008745,Loamy,229.54198689012844,27.614968921008426,1,Variety B,19.07922912667718
East,29.837438746193193,561.6171321518282,Loamy,81.10547171297337,31.951194370520465,1,Variety B,31.98191694995985
South,22.195323928881265,493.92290209800274,Sandy,199.8993150110135,41.85142731771204,0,Variety B,24.775647871093373
West,21.0898806744628,337.82977317186385,Sandy,187.58781970968775,33.322707376885745,0,Variety B,16.586739708547515
East,25.01380917941968,943.6686966022774,Clayey,178.48886167267702,48.408722895312984,0,Variety C,47.634778155807794
North,27.130597632023306,305.78036368313707,Clayey,222.530779420502,36.4134332205651,0,Variety C,14.740305514529295
South,24.084043271414387,51.40892498804118,Clayey,259.36239877086547,30.908378162704043,0,Variety C,1.2400793015695615
East,18.27257581873889,816.3397936242985,Loamy,130.74742079421708,10.943678711231835,1,Variety B,42.2662947284898
South,28.410297542884003,383.2873055368147,Loamy,272.25304752773985,26.54931590321319,0,Variety B,18.948342091332833
East,23.038426156330484,440.6453478068609,Sandy,90.15840315463768,21.969936770406417,0,Variety B,24.310408312485542
South,22.887436327889784,428.4187870741932,Loamy,93.25596743779109,39.92422671549957,0,Variety C,23.972376530517675
North,24.726936629709535,386.06971316833483,Loamy,116.69301590598099,18.33110700614183,1,Variety B,22.009933608856418
West,23.800505414599193,346.7615057473108,Loamy,79.88271738676946,18.208803491762872,1,Variety A,20.869995898831558
North,23.167494722439493,300.6365395006071,Clayey,107.5798061707194,17.580761729495073,1,Variety A,17.179572858101285
West,18.599373465334054,512.9519523409132,Clayey,76.60294072571115,15.024624526249436,1,Variety B,29.00507300662662
South,24.438762665241708,419.602488464873,Sandy,255.4381042463476,22.440280146835498,0,Variety A,19.611650112364075
East,28.51476895953434,646.0724380667893,Loamy,84.74224797165616,45.436884577737004,0,Variety A,35.23634723866647
North,26.323220025606446,596.5388103232308,Loamy,236.8243893899642,40.9971388922382,1,Variety C,30.21232202703461
West,29.740607195503223,314.49756129491914,Sandy,61.97846697833344,39.41004865227174,1,Variety B,20.33944186880449
North,21.357274888399967,521.7042552144712,Loamy,287.1300818784788,41.89347222599851,0,Variety B,25.16799327976936
West,18.609707604410993,416.43233517572935,Loamy,227.79002188194153,20.776715573182866,0,Variety C,20.510802841652932
North,23.770750105110018,301.6679114732669,Clayey,51.699137146527946,45.497667630099514,1,Variety A,19.634446019971715
West,21.928816907256515,637.8863141030265,Sandy,240.9641250500535,15.492135005664176,1,Variety A,31.353326930122254
West,22.44832508396126,475.734944138327,Sandy,178.52048019154634,23.45382906862328,1,Variety B,25.556355351517155
South,26.058748590405635,418.4899959659042,Sandy,244.84129258377993,33.469924758693715,1,Variety A,21.642877170616828
West,22.484597304476722,328.8865527153441,Sandy,180.6242022226471,14.116203533680025,0,Variety C,15.882165793249108
South,18.749657553968028,294.4126477853322,Clayey,210.25621440883867,39.205207511057,0,Variety C,14.280241734539501
West,22.20502636059001,897.7536047829092,Clayey,246.5829138487601,25.489841928139,0,Variety B,44.47754330992016
East,26.70029683430401,566.8237299259993,Loamy,151.27701364696418,41.376226624336,1,Variety C,30.227968974068364
East,28.357403005034588,281.77419255943664,Loamy,50.67703745511302,29.71585142338411,1,Variety C,17.86799659322491
East,28.307113920416736,557.5731796645625,Loamy,262.4866239862971,17.234980977013453,0,Variety B,28.516725504514795
West,27.122365471239547,712.4032353591075,Loamy,145.22259065616566,39.39047245421378,0,Variety C,37.48346657744147
South,24.15953267017378,533.5035225060085,Clayey,174.01068150414577,20.08575823355774,0,Variety C,27.68011847931192
South,27.024570494795647,774.804268426625,Sandy,51.94166053849218,29.63241205072171,0,Variety C,41.749340202603435
West,24.788321709008816,191.43737158600658,Clayey,173.0230025875245,13.021330766276304,1,Variety A,10.7840602005526
East,25.565480689101186,101.73559052395785,Loamy,296.6218503929324,34.71466617648147,0,Variety B,3.261970272563412
East,20.3033663106703,552.1034843707506,Clayey,119.5669152046924,36.63431064865109,0,Variety B,29.783660160580368
South,25.219374818803576,555.2992286747766,Sandy,148.85456756059452,25.14696839891134,0,Variety B,29.562124374870326
East,26.893331171257056,-167.9000356508484,Sandy,221.79749911716917,48.17691121284295,0,Variety A,-8.426900494163363
North,26.705636567198543,375.28478175959697,Clayey,253.69841688091466,44.96675685928273,0,Variety A,18.641084526414517
South,18.562404869703506,298.26753712330895,Clayey,154.34790600152508,38.31763662959979,0,Variety B,15.555899150234758
East,25.481303882016913,221.6107518593687,Clayey,127.41721760032314,38.546082979749706,0,Variety A,13.197568988152934
South,17.780552112680432,297.79164707803784,Loamy,284.45644999626677,20.09606859768605,1,Variety B,13.593390508837453
North,25.868383230692633,619.1575603198719,Clayey,219.2862416679173,36.27260924353796,1,Variety A,31.869125110944314
South,21.49331404198643,296.51899574205834,Clayey,79.75532612328527,17.928250609420786,1,Variety C,18.03000063053423
South,33.528214712627225,303.3755730836317,Clayey,67.23196953366215,15.760128956792885,1,Variety C,19.887485560353518
South,25.59621664647945,176.23893822846418,Sandy,170.88746269759227,49.97871576810321,0,Variety B,10.581723477362097
South,29.005820099119614,753.7819285031652,Sandy,105.02251651181811,34.89503725892696,1,Variety A,41.309509481370625
North,35.5543631851214,586.9264730941269,Loamy,113.49618834406337,27.23951490628762,1,Variety A,32.96338532497424
West,20.912990944556395,1.528759419419771,Loamy,269.42304470696206,21.526580915358053,0,Variety C,-1.269700201705201
South,27.178374554529558,303.5519841553627,Sandy,72.39150607907766,34.1568177464891,0,Variety C,19.06269183563807
South,19.070444953835768,605.7035768789851,Sandy,228.84102880722241,11.983740328803446,1,Variety A,30.171613990662493
East,26.724485041249597,756.2785097965674,Sandy,117.78556334514701,13.787239620191801,1,Variety A,40.44365351837184
South,33.82854633225202,668.1677518733313,Clayey,240.08205535103443,11.314267909615854,0,Variety A,33.67403194880607
East,21.860583927791055,428.8634179484229,Clayey,230.60284611588614,29.96679333050647,1,Variety A,21.653691421965654
West,20.57022843352702,113.7246278413923,Sandy,51.84797536107325,34.0242651674873,0,Variety A,8.278866326928064
North,24.544128832407186,674.0497987822621,Clayey,177.28385323039979,12.499190454312835,0,Variety A,35.25362346966299
North,35.22908644044143,440.6206297358991,Clayey,84.82987059451159,38.84897869995666,0,Variety B,25.33843354207033
West,28.855194599766275,513.7724029230139,Loamy,266.55675764466923,19.215802860582578,0,Variety A,25.982038315993652
North,20.475426739719946,464.5159123583006,Sandy,267.89647071560165,37.408058150794645,1,Variety C,22.272793719638774
West,32.27530291240885,228.8941000847464,Sandy,154.5864518734395,49.275885601409826,0,Variety B,13.042137581195588
West,16.724685038334066,572.8500424445978,Clayey,161.09890461277013,37.644234802154045,0,Variety A,29.18758040309058
West,35.68279564401362,545.2918062226894,Sandy,125.82073485113177,45.327722116944344,1,Variety C,30.339935599406054
North,29.282253400075795,414.84223141704035,Loamy,229.15157474000776,47.9279402697227,0,Variety B,21.10449129657457
East,33.81778720003359,594.2211599724974,Loamy,139.6653407566148,29.47004193409262,1,Variety C,32.510758137696264
West,16.761009458079826,225.2000905153388,Loamy,116.94811863065844,38.092999176788275,1,Variety A,13.569679732896299
South,25.847209154298433,446.1994448233782,Sandy,158.05776487612707,44.07877014223367,1,Variety A,24.30191266404503
North,24.33055536717142,505.22549458715775,Sandy,72.87187959686469,24.264356514975447,0,Variety A,27.642642258100473
West,19.965102632766794,153.01447357298758,Sandy,236.65080116105096,20.455892662415796,1,Variety A,7.115699648492037
West,18.519881898743037,488.5806778327893,Sandy,53.14910031794674,47.86394291113355,1,Variety B,28.0705136999514
South,27.535406293797745,646.7290293362591,Sandy,211.1212653801485,39.05214001475272,0,Variety B,33.511112840485
East,27.98865854056812,439.35381519142646,Loamy,95.7161316887181,18.787285335033054,1,Variety C,25.329596576119936
East,31.499870233628762,493.17701949713114,Clayey,108.10101155360329,27.963335707044536,1,Variety A,27.624619486212918
East,22.482894733365846,612.4688078468334,Loamy,208.90799966000998,41.858070781512374,1,Variety C,31.720588027903506
West,24.29195094922095,422.43997822674544,Sandy,298.2358664457268,31.882519636737683,1,Variety B,20.436758514791517
West,18.08770037526954,440.4405200911422,Loamy,244.42937226813766,35.99808392663556,1,Variety A,22.09547838887259
West,32.703929059973746,264.65929709350655,Sandy,106.45990805584799,40.15072808180209,0,Variety A,16.519264158766397
North,25.347740438786214,497.01264453584696,Sandy,94.00618876028345,34.880367552359225,1,Variety B,27.744984037566855
South,28.612942508100527,433.0303032790439,Loamy,266.5582175669176,31.603172876887832,1,Variety B,21.940089306121692
West,28.78952698055506,599.8179590106645,Sandy,161.04598698037609,39.98457137551094,0,Variety B,31.812095520702
South,32.29553578650989,612.6919908366478,Clayey,84.26320070703886,39.10252141728803,0,Variety B,33.891452260419584
South,20.843002663662734,658.2418078025762,Sandy,265.55285583048453,35.19489600732716,0,Variety B,31.784652831809094
East,28.487933001735893,398.34792982097383,Clayey,254.02308822856534,24.391576535277185,1,Variety A,20.08821508223995
North,24.874956468454794,64.6837828751768,Clayey,295.9765909742909,26.232483688010863,0,Variety B,2.1739218936103417
West,35.528385331703156,648.3279492929549,Sandy,277.435921678171,48.81754195536389,1,Variety A,33.166521019412365
East,20.828179105019917,586.2241928194818,Loamy,262.9475846651354,14.495437291661034,1,Variety A,28.10928016153278
East,30.857131738819362,372.941679062782,Clayey,63.14359945275079,20.740196690113414,0,Variety B,21.89371384828553
West,26.751708896141984,610.9880399134674,Loamy,76.1038423745295,29.69607036817343,0,Variety B,33.65759045101021
South,26.489280471030106,210.28203949675168,Clayey,192.2457985760307,43.46918744575143,1,Variety A,11.83452369310964
East,25.27010363023745,706.048042574055,Sandy,182.86981157045523,16.547026549189113,0,Variety B,36.552504647363314
South,31.733329114183938,433.27508964119,Sandy,164.49080362238385,21.078184724984396,1,Variety B,24.30392327631116
North,26.319258505369675,334.2144773990209,Clayey,149.19733135364606,12.63192871180956,0,Variety B,19.08804591502146
South,17.377923309395115,375.65968875222245,Sandy,157.80262121608223,38.23941064203274,0,Variety C,19.131127612091277
North,31.097517843561224,453.7030027999575,Clayey,192.3244835336988,19.528377419024643,0,Variety A,23.686269218966423
South,30.18100916065861,497.59758534010734,Sandy,50.519129400020304,25.546990026838017,1,Variety C,28.9076905922483
East,27.93568842106424,509.65605607988135,Loamy,115.17719353321306,27.748057881186714,0,Variety B,28.347531332823774
East,19.35763185126227,414.0785112083752,Sandy,179.56993017217778,45.65255742425823,1,Variety C,21.559166234109412
North,20.134423198893398,540.0479146922958,Loamy,230.55402466841156,26.453211613249472,1,Variety B,25.977955802655075
West,15.612785573819455,501.65585486668675,Sandy,93.53917309884909,15.809000796609961,1,Variety C,27.37437052759325
North,27.301649365899067,370.48540088512016,Loamy,186.72029344685825,30.97259753360484,1,Variety B,20.153014195817285
North,18.252255759128154,340.36187511574724,Sandy,228.61492097144543,48.51831978594519,0,Variety C,16.19884744089735
South,16.406245535689177,621.6731085789675,Loamy,161.15691447847615,34.30742564203244,1,Variety C,32.149469119426975
South,31.37494559650022,604.865207199581,Clayey,56.770283417512765,49.3354888184229,1,Variety C,34.13523140166596
North,28.840897822314236,511.4272710322527,Clayey,162.31703961640918,43.644292357554804,0,Variety A,28.029628458565888
East,23.334141675845366,684.8390931980402,Loamy,124.11122193603828,11.438630248536512,1,Variety C,36.78327410180375
South,24.329767083714025,107.73446876647313,Sandy,282.4124019253321,36.335983815081676,0,Variety A,3.284602666649105
West,12.963278965080288,387.12107169865936,Loamy,81.15334641958184,21.470675102315347,1,Variety B,21.526366003384307
South,29.5837245952961,268.7365775330711,Sandy,213.11898887680803,32.384674225788956,0,Variety C,14.336181658473063
South,21.53634267755658,951.2544530275702,Clayey,63.179941583625286,21.173807637249062,1,Variety B,50.39629205000014
West,26.651454315665703,642.6439640791973,Sandy,161.54260945317412,23.954816664211616,0,Variety B,33.83330658596967
North,12.55718869104258,484.18760326834484,Clayey,188.49487180502015,46.926748470167176,1,Variety C,25.035664407925427
West,29.887840160807727,656.9981157692313,Sandy,124.48873282921636,18.26572739566821,1,Variety A,35.52673061768324
North,21.23577615307138,723.255132751023,Sandy,163.7689088800961,44.96436472103322,0,Variety C,37.22517542319133
North,18.11978868105323,721.1263383048142,Sandy,90.88844863254684,11.218312322819873,0,Variety B,38.154826110191195
North,23.301991827558165,684.3406970200706,Loamy,126.03096236700904,13.635061534785935,0,Variety B,36.510759786325366
West,22.018023910322576,447.49193534358767,Loamy,205.27658122755076,44.187001655370544,0,Variety C,22.416446581348556
North,30.37133806454933,399.7269161032096,Clayey,125.45001396528878,35.222241236367815,1,Variety A,22.481121019128704
East,22.898024388191864,307.562164003863,Clayey,274.93576960221793,39.88944552158201,1,Variety A,15.121286370455335
West,31.81308513306684,600.4894533458015,Loamy,207.10173941024743,18.37670683287417,0,Variety B,30.560116097031738
East,26.650713078945365,468.21285293424376,Clayey,159.66225460899614,31.48333822360414,1,Variety B,26.286899551373278
North,29.471839436061874,416.30579389656083,Loamy,59.689233888545616,39.48876894285219,0,Variety A,24.8490736351709
South,24.98916773386057,405.86772765443953,Sandy,174.88708380116782,35.0925654804105,0,Variety C,20.995115111776997
North,31.360294911699416,790.0385261269377,Clayey,241.1940605312723,28.86795067564838,1,Variety B,40.86840039314452
East,19.23188004858662,690.5360825683342,Clayey,116.3893995031034,48.39135145750859,1,Variety A,36.61760962619786
East,25.568122287471635,866.0787712256331,Loamy,251.69339241219183,37.046293338137815,1,Variety B,43.216180161287966
West,23.017820852842924,605.8032599784217,Clayey,112.95169151272037,46.31003200964952,1,Variety C,32.49247656590209
South,31.98314239753656,511.39088805097964,Clayey,255.9365969877001,39.19082046294725,1,Variety A,25.21003720278272
West,32.49517202329713,494.91950985101505,Sandy,71.31708540291935,39.418541143907326,1,Variety B,29.371347272005494
East,25.00210629618559,295.9396905477054,Clayey,266.5459272172574,13.200730790307173,1,Variety C,13.65221323174988
North,18.542444494520975,247.71620164971986,Sandy,174.7966127333326,24.378584874157742,0,Variety B,12.347475111345751
South,27.13548658395834,601.4682043785749,Loamy,124.1343974050655,44.334776268786335,0,Variety C,32.52069320614841
North,16.676951324831165,313.064257903349,Clayey,116.2783126037872,19.30415448595024,0,Variety C,16.745003574827063
North,33.130713993915556,542.2915507734472,Sandy,158.00263973259067,14.620234646258648,0,Variety A,29.346172078807577
South,22.634149646819807,723.0933366190422,Loamy,299.76237452591124,23.044242265551738,0,Variety C,33.81598664814104
West,24.847149182912524,366.90921339382066,Clayey,105.08184835939565,18.817515395704557,1,Variety B,21.054308934225425
North,21.59524462096623,902.0963269183155,Loamy,75.80416221974991,47.01152779172621,0,Variety C,47.8299504160965
East,20.491092066495895,301.8609758111801,Clayey,196.25879217966548,44.718665680085245,0,Variety C,14.74124589564742
North,28.68645658273526,698.0389512979692,Loamy,172.1356166100643,29.987329211316165,0,Variety A,37.171062629841664
South,24.206916614743392,584.9512362264725,Loamy,181.04906776582683,12.45375497935472,0,Variety C,29.728560161041063
South,25.212412694615875,738.8190499892303,Sandy,216.73385438930427,38.582493843726255,0,Variety C,37.81672507514497
South,19.980544603905805,276.7604777280621,Loamy,116.78601746766233,34.93646925345058,0,Variety B,15.416455225067203
West,29.2802961174852,961.4041833907222,Clayey,277.6662488459721,48.82218682913984,0,Variety A,46.66067602132451
North,29.788948675684335,464.24498324341886,Clayey,158.91801653057257,32.35812961081508,1,Variety A,24.9443332948301
West,23.955357565602114,635.3295878598562,Sandy,82.27154878561544,23.455748936116375,1,Variety A,35.10462381830641
West,31.339610666659436,788.8974977893001,Clayey,235.57468918348607,30.76086774314223,0,Variety C,40.383730048740446
South,24.479379228877388,379.06758650095685,Clayey,210.77608815446257,49.17053165618065,1,Variety A,20.570684051159013
South,28.898777481444103,665.1452725894358,Clayey,128.93585062100928,37.85449730132122,1,Variety C,36.13253372949266
West,16.885362095849512,345.7060709557014,Loamy,205.37968100851214,36.87904551708205,1,Variety C,16.77762426345249
North,26.76715433243206,779.3923160915679,Loamy,104.96548909224421,19.627263589035415,1,Variety B,42.18626399624908
East,23.642592661965327,347.96385375425325,Clayey,161.20983983513239,39.7441007024247,0,Variety B,18.125647820526474
West,25.77761212977498,507.7013964991518,Sandy,274.8531305418313,40.01087317887087,1,Variety B,25.161864237695738
North,25.55341202827913,561.2241402023919,Loamy,83.38355829018735,22.69155935103621,1,Variety B,30.97813977094099
South,25.62849911088492,656.8599539445231,Sandy,146.67411249686552,29.348553295628527,1,Variety B,33.927580239792434
South,28.078503646812766,893.695261685309,Clayey,255.2856061800868,21.78413331761824,0,Variety C,45.04532915515495
North,22.174131841970105,409.6062020771021,Clayey,292.37272485154455,20.34820281297147,0,Variety C,18.737060425348595
East,27.845396297678217,727.7469548547213,Loamy,163.481534105449,11.035842809979407,0,Variety A,37.92708685730319
South,31.162624415589534,894.0516897268274,Clayey,176.74990503583686,21.408469786133285,0,Variety C,46.78219951430335
South,17.949294975098383,533.1466721729835,Loamy,193.04299044594242,32.158797995130996,0,Variety C,27.53082665190589
South,21.09729950885337,389.9734499759417,Clayey,283.0870354084277,10.064047501961152,0,Variety B,18.30670206758835
North,21.30732287249407,153.99325211294166,Clayey,264.55169774425747,21.328763352386698,0,Variety C,6.590861746113146
West,19.539771002745205,876.6551534822124,Loamy,92.65028115541108,45.256413292930006,1,Variety B,46.66516558933354
South,22.626511151814704,451.1111340151273,Loamy,159.18945446176875,33.74594340429444,1,Variety A,23.987027205059142
West,30.165592576999202,299.7283001538898,Loamy,166.0001070491066,34.31451296323922,1,Variety A,17.2010293136571
East,32.23793462256214,228.33398315804743,Clayey,247.27402791218918,26.13457220105413,0,Variety C,11.767443880844395
South,25.53087484873251,299.35716192199175,Clayey,200.72322065135882,37.05888573969644,0,Variety A,15.113168539544095
South,23.378819945759,683.941058645433,Sandy,213.55511550725325,17.597310649214364,0,Variety C,34.27441941014143
East,29.014619845403303,711.5737055349476,Loamy,299.5499769164044,42.74987241536766,0,Variety A,34.6726986492116
South,13.1801575287391,630.4243742911073,Clayey,68.74001086750326,14.667564797435993,0,Variety B,33.72294269886698
West,19.72410763948421,526.4675654706729,Clayey,105.75245588343324,36.24005418612437,1,Variety B,28.89940181102806
North,13.391847966500423,250.89588209973286,Loamy,151.9739843428867,23.64597303278732,1,Variety B,12.674986605741765
West,19.671501413222792,354.0118108195905,Sandy,136.9456007622218,39.90051882329907,0,Variety B,19.543458138357195
North,21.16491236549,278.67611786374493,Loamy,55.411390336745896,31.9905820506408,0,Variety C,17.51520993672824
North,32.38840938968839,614.564201105253,Sandy,72.94440161779396,28.09412153914865,0,Variety A,34.460088757766215
West,11.194690169220053,287.3375042276591,Clayey,220.23832285089404,16.77689608372988,0,Variety C,13.309332118839796
West,22.91648699882833,357.1507777892815,Sandy,269.83111584064017,35.47285857137411,1,Variety B,17.144288388979852
West,28.097832360890536,463.30255140029857,Clayey,178.5567528164944,48.99079373681652,0,Variety C,24.77975458117983
West,27.053653316345468,166.03996938073055,Loamy,184.79776987840825,43.0241369962806,0,Variety A,8.904272480036227
East,32.30869066767447,509.35428616816927,Loamy,113.77335820809485,12.400327703560471,0,Variety C,29.094346508659477
South,25.80525739298294,478.5694237928927,Loamy,241.96909090842783,25.049175134447644,0,Variety A,24.02071891668335
North,26.871390902405725,736.8418291923382,Sandy,237.94864684181408,47.02332036761087,1,Variety C,37.632974508805646
West,15.807465840987248,336.0268909932496,Clayey,197.09142230441415,30.121749902280857,0,Variety A,16.387736249460016
West,20.058655709115953,240.1608963375329,Loamy,103.1660716278357,36.484473032327166,0,Variety A,13.244279702765184
West,16.086476282759882,425.18807008174304,Loamy,74.25455455927236,46.50397382365562,1,Variety B,24.32492739123808
East,27.8630405395705,280.38174131279675,Clayey,66.05964396428148,44.95178761679523,1,Variety A,17.294417572859984
West,26.743452258786228,507.8309183626249,Loamy,198.17401666071945,30.07281502162044,1,Variety B,27.05039714090775
West,26.56768983641758,128.0130276346788,Clayey,256.2588297857,27.505852106304083,0,Variety B,5.546180161245586
West,20.592831957709627,378.9309193245437,Clayey,264.5826079452312,23.587704739183483,0,Variety B,16.920652676078223
South,20.13525110341667,314.3256660355561,Clayey,165.90551858586247,38.76077772651564,1,Variety C,16.91219789225899
East,26.047234661482086,613.5514154172138,Clayey,246.0678248266792,21.47947197886173,1,Variety C,31.45233801574452
West,21.653069736144325,337.8870580749269,Clayey,286.72004908525594,19.995504257236007,1,Variety C,15.342457021446318
North,19.897977180838815,152.78084828030018,Sandy,118.792528122017,24.249995784151203,1,Variety C,10.552506881855962
North,22.45805314370966,459.63598061309034,Loamy,149.4900865951893,17.08860227515168,1,Variety A,25.066172885037034
North,21.69628981982346,563.9772280549018,Sandy,282.86974814917016,37.804792637830694,1,Variety A,27.28947518292697
East,20.666385126857733,445.75896134785484,Loamy,134.55774182932123,34.64962597322449,0,Variety C,23.445619615372536
East,18.87116091621199,377.73544415617846,Sandy,278.46907258044905,29.315141364633742,0,Variety A,17.02155817192374
North,27.243448841694534,365.68757988314746,Clayey,295.2612155636165,25.613031170462186,0,Variety A,17.318583181429943
West,32.780247197385286,522.5896064884068,Loamy,215.45268214360618,46.36250171586926,1,Variety B,28.021471830546275
East,24.80497899690673,322.1102501520904,Loamy,254.22257237604208,11.164951399564211,1,Variety B,15.704810850948306
North,26.11217068484964,434.30340571789327,Sandy,237.3863910552713,40.764309740291964,1,Variety B,21.67540286963182
North,27.681889263008518,650.0893141774748,Sandy,224.88356440388094,46.07638286995555,1,Variety B,33.16806993788604
West,26.83282878596561,239.73538421887093,Loamy,126.73276824530814,27.854183177197037,1,Variety A,15.332211062562616
South,20.765438358415103,491.26659605194556,Sandy,64.27358447698593,32.02761965882587,1,Variety C,27.24595777873084
East,33.599231055512924,142.20211744059907,Sandy,135.76293312991265,47.77854751528152,0,Variety A,10.326009137354381
West,21.213447431610195,545.5859340019906,Sandy,216.73399630097666,18.491100611420578,0,Variety A,27.08710143303759
North,28.240441823302046,304.2381578401878,Clayey,75.63229955695034,30.805393911387394,1,Variety A,18.196936511621285
North,27.65095653671456,703.918362606159,Clayey,52.97949574456052,28.988845085128517,0,Variety B,38.67060766830536
West,15.207792289326811,204.6105380709302,Sandy,84.92309315073467,20.335705914814802,1,Variety B,12.857678305934638
East,23.205767915435402,588.4158073602016,Sandy,228.93398160269882,42.743729214924315,0,Variety B,30.063594500020024
South,25.283142259060853,744.2262157052986,Clayey,293.198425414111,45.984023790529434,1,Variety C,35.711970141198016
South,25.66575605712143,293.86211971590626,Clayey,295.7661749037051,41.277303191528354,1,Variety A,12.434769855405728
North,26.507102577583836,327.6230142010121,Loamy,173.49478728504698,17.814358433944335,0,Variety C,16.907188814379083
East,28.78831436469988,311.1608711246805,Loamy,267.33807524808685,13.469945420055263,0,Variety B,15.655321241675528
South,24.96242317864611,402.82746231913916,Clayey,234.20661393787603,34.217779412213694,1,Variety C,19.556612301529842
East,26.77308784008972,603.4843598378932,Sandy,175.26005924615086,12.283790420395357,1,Variety A,32.594952536420315
East,24.775227066138086,386.4990132225753,Sandy,193.1901332387717,36.91303554232337,0,Variety A,20.546075176848102
North,19.913331716226132,275.8083549587286,Sandy,84.30678665421777,31.216968813089707,0,Variety B,16.191133307506067
South,25.16200720684837,96.2492586833419,Sandy,284.41536515414805,36.511429309746546,1,Variety B,3.827173696595458
West,28.745449221265346,820.3895013024792,Loamy,137.9824426829442,33.606830945989756,0,Variety C,43.16200144650019
North,30.543941912376823,836.0991260829296,Clayey,161.53731411429237,26.90810278108691,1,Variety B,44.43414788916837
South,27.68657828772102,612.0474078976913,Sandy,217.91505774947467,18.03508720560913,1,Variety B,31.741965301029822
South,31.671751629746495,337.923261115003,Loamy,133.47561788163847,22.22808543241954,1,Variety A,20.763655547727087
South,27.094323737044903,649.5404230263293,Sandy,113.56479024723264,30.98002296875906,1,Variety B,35.28510649516307
South,29.319399108344186,689.7413834986132,Clayey,207.76234831755514,36.07472374590424,0,Variety B,34.61334063260249
South,29.68695574639893,449.15037371745325,Loamy,56.24602057046236,41.179320675381135,0,Variety A,25.56265349553725
East,23.88324729558132,508.2737087997781,Clayey,230.18127800666971,40.68682873796243,0,Variety A,24.35973897538407
North,28.630017162838342,746.3536458978986,Clayey,178.50584246912743,48.907549730443414,0,Variety C,38.70870662306402
East,20.29677551179543,171.90772858871833,Loamy,201.4384326302336,21.43365794653638,0,Variety B,8.479110977649562
West,26.749061712744318,699.6845646244349,Loamy,207.97003981172128,12.844428328537472,0,Variety A,35.51606090770888
South,27.885129133342264,438.16923772869734,Loamy,181.76253912314093,23.82627742167437,0,Variety C,22.793194246903184
North,30.25547560349665,277.4843395977899,Loamy,195.633444360184,39.731779008963066,1,Variety C,14.932012223674143
South,29.10379651990653,293.9387053411323,Loamy,220.94705022246865,27.524466041331806,0,Variety B,15.495541856911622
North,30.320570916673567,327.05557309618234,Loamy,238.27971179491854,42.71153722357678,0,Variety B,15.387709560654981
East,24.503098349367885,257.9858559797594,Loamy,231.86309782153012,31.9730546074406,1,Variety C,12.81154289361729
North,23.273034226649763,854.2777948778032,Sandy,267.4041144330654,47.19166890522012,0,Variety A,42.08635595787803
West,23.62550621057192,598.2405877002002,Clayey,97.36085829185069,47.91453767996275,0,Variety C,31.876943626878667
West,26.33141865224315,712.8965507217137,Loamy,150.28699237294938,12.772180240749949,1,Variety B,37.968067263750264
North,15.956264921788739,612.4736583233356,Sandy,286.9490165036143,28.256537588496972,0,Variety A,28.080199530505137
North,31.65878485197277,512.2455216940347,Sandy,149.14764359658244,34.387562449982724,0,Variety A,27.567279261052217
North,25.219366799144876,514.9510646731264,Sandy,81.21751922648068,20.234901632488512,0,Variety C,28.932599786943594
North,22.924992088324405,420.49747221802755,Clayey,181.36128159054488,26.283071175159208,1,Variety B,21.551223029391355
